,tweet-id,tweet-text,include-links,tweet-url
42,813015426711982080,Talked at length about Lucky Grahak Yojana & Digidhan Vyapar Yojana during today's #MannKiBaat.,https://soundcloud.com/narendramodi/we-have-launched-lucky-grahak-yojana-and-digidhan-yojana-to-boost-cashless-transactions,https://twitter.com/narendramodi/status/813015426711982080
43,813015305182027776,I call upon people of India to embrace digital transactions and participate in Lucky Grahak Yojana & Digidhan Vyapar Yojana in large numbers,,https://twitter.com/narendramodi/status/813015305182027776
44,813015158062653440,"In the coming days, there will be programmes all over India & the thousands of winners of the two initiatives will be awarded.",,https://twitter.com/narendramodi/status/813015158062653440
45,813014974398218240,I thank @DeepaAthlete &amp; @GautamGambhir for inspiring others &amp; extending support to the movement towards increased digital transactions.,,https://twitter.com/narendramodi/status/813014974398218240
46,813014748241469442,"First 15,000 winners of Lucky Grahak Yojana & Digidhan Vyapar Yojana were announced at a vibrant programme in Delhi. Congrats to the winners",,https://twitter.com/narendramodi/status/813014748241469442
47,812997695010848768,India joins Russia in mourning the tragic loss of lives of Russian servicemen in the air crash today.,,https://twitter.com/narendramodi/status/812997695010848768
48,812952558306140161,It is a well established fact that India is a bright spot in the world economy. #MannKiBaat,https://soundcloud.com/narendramodi/because-of-the-constant,https://twitter.com/narendramodi/status/812952558306140161
49,812952409961992192,"In the past few weeks, our sportspersons have made us very proud. Congratulated them in today's #MannKiBaat.",https://soundcloud.com/narendramodi/sports,https://twitter.com/narendramodi/status/812952409961992192
50,812952039944658944,Talked about passage of Rights of Persons with Disabilities Bill & how it empowers our Divyang sisters & brothers.,https://soundcloud.com/narendramodi/we-are-committed-to-uplifting,https://twitter.com/narendramodi/status/812952039944658944
51,812951780237508609,"Spoke on incentives for cashless transactions, people's support for the fight against corruption & more #MannKiBaat.",https://soundcloud.com/narendramodi/pm-modis-mann-ki-baat-december-2016,https://twitter.com/narendramodi/status/812951780237508609
52,812903287586336769,"Just after the Hindi version, you can hear #MannKiBaat in your regional languages. Tune in.",,https://twitter.com/narendramodi/status/812903287586336769
53,812889418939801600,Went to Atal ji's residence to greet him.,,https://twitter.com/narendramodi/status/812889418939801600
54,812839791125413888,The final #MannKiBaat of 2016 will take place at 11 AM today. Do join.,,https://twitter.com/narendramodi/status/812839791125413888
55,812837696783552513,Birthday wishes to Pakistan PM Mr. Nawaz Sharif. I pray for his long and healthy life.,,https://twitter.com/narendramodi/status/812837696783552513
56,812836748644392960,"See what Atal ji does when he meets a party Karyakarta. This simplicity and warmth of Atal ji we all cherish,",,https://twitter.com/narendramodi/status/812836748644392960
57,812834842530324481,Atal ji's exemplary service & leadership has had a very positive impact on India's growth trajectory. His great personality is endearing.,,https://twitter.com/narendramodi/status/812834842530324481
58,812834626519506944,Wishing our most beloved & widely respected Atal ji a happy birthday. I pray that he is blessed with good health and a long life.,,https://twitter.com/narendramodi/status/812834626519506944
59,812834345421414400,I bow to Mahamana Pt. Madan Mohan Malaviya on his Jayanti. He has left an indelible contribution in the history of India.,,https://twitter.com/narendramodi/status/812834345421414400
60,812833667223429120,"Merry Christmas! We remember & celebrate the life & teachings of Jesus Christ. His message of peace, unity & compassion inspires us all.",,https://twitter.com/narendramodi/status/812833667223429120
61,812677970552721409,Spoke about how our decision on 500 & 1000 Rupee notes helped civic bodies & urged people of Pune to embrace digital transactions.,,https://twitter.com/narendramodi/status/812677970552721409
62,812677902676303873,Central Government is approaching urbanisation with a long term & futuristic vision with a strong emphasis on timely completion of projects.,,https://twitter.com/narendramodi/status/812677902676303873
63,812677741141106688,"Increased urbanisation brings challenges, which must be addressed so that we can create top quality urban centres with good infrastructure.",,https://twitter.com/narendramodi/status/812677741141106688
64,812677657154326528,Pune Metro was a longstanding dream of the people of Pune. Glad that the Bhumipujan of the project was performed. http://nm-4.com/e0zz,http://nm-4.com/e0zz,https://twitter.com/narendramodi/status/812677657154326528
65,812631363748696064,Performed Jalpujan of #ShivSmarak.,,https://twitter.com/narendramodi/status/812631363748696064
66,812630901926465536,The development projects whose foundation stones were laid today are going to have a transformative impact on Mumbai's infrastructure.,,https://twitter.com/narendramodi/status/812630901926465536
67,812630111031656448,Addressed a massive public meeting in Mumbai. Here is my speech. http://nm-4.com/9yzz,http://nm-4.com/9yzz,https://twitter.com/narendramodi/status/812630111031656448
68,812579463279935489,World class securities & commodity markets are key to India's growth. Let us make our financial markets more relevant to this new era.,,https://twitter.com/narendramodi/status/812579463279935489
